PhraseId,SentenceId,Phrase,Sentiment,length
82077,4235,'' is a perfect family film to take everyone to since there 's no new `` A Christmas Carol '' out in the theaters this year .,1,27
100167,5255,well worth revisiting as many times,1,6
67690,3437,he needs to pull his head out of his butt,0,10
55477,2769,actually hurts to watch .,0,5
36644,1735,"watch , giggle and get an adrenaline boost without feeling like you 've completely lowered your entertainment standards",1,18
89226,4637,"Road to Perdition does display greatness , and it 's worth seeing",1,12
117896,6298,"has a lot to do with the casting of Juliette Binoche as Sand , who brings to the role her pale , dark beauty and characteristic warmth .",1,28
111401,5908,glued to the screen,1,4
85980,4449,"an interesting look at the life of the campaign-trail press , especially ones that do n't really care for the candidate",1,21
108702,5754,"the reason to go see `` Blue Crush '' is the phenomenal , water-born cinematography by David Hennings",1,18
104271,5501,"good action , good acting , good dialogue , good pace , good cinematography .",1,15
143281,7777,is a gorgeous and deceptively minimalist cinematic tone poem,1,9
150066,8173,the whole package,1,3
63911,3234,"the same tired old gags , modernized for the extreme sports generation .",0,13
98478,5162,", ' I know how to suffer ' and if you see this film you 'll know too .",0,19
76361,3922,Sheridan 's take on the author 's schoolboy memoir ... is a rather toothless take on a hard young life .,0,21
124781,6706,Watching junk like this,0,4
143939,7811,play like the worst kind of Hollywood heart-string plucking .,0,10
111013,5882,A gem of a movie,1,5
19305,848,your interest until the end and even leaves you with a few lingering animated thoughts,1,15
50446,2481,"manages to find that real natural , even-flowing tone that few movies are able to accomplish .",1,17
79192,4079,Working from a surprisingly sensitive script co-written by Gianni Romoli ... Ozpetek avoids most of the pitfalls you 'd expect in such a potentially sudsy set-up .,1,27
149848,8158,the story together frustrating difficult,0,5
52132,2573,the film sits with square conviction and touching good sense on the experience of its women,1,16
107822,5702,Do n't expect any subtlety from this latest entry in the increasingly threadbare gross-out comedy cycle,0,16
80184,4131,"is a unique , well-crafted psychological study of grief",1,9
80890,4170,would do well to cram earplugs in their ears and put pillowcases over their heads for 87 minutes .,0,19
57621,2906,", so it 's not a brilliant piece of filmmaking , but it is a funny -LRB- sometimes hilarious -RRB- comedy with a deft sense of humor about itself , a playful spirit and a game cast .",1,38
150801,8219,"This is a movie full of grace and , ultimately , hope .",1,13
104701,5530,"'s the best sequel since The Empire Strikes Back ... a majestic achievement , an epic of astonishing grandeur and surprising emotional depth .",1,24
45870,2231,"... unlikable , uninteresting , unfunny , and completely , utterly inept .",0,13
113795,6048,beautifully designed,1,2
2308,88,as wonderful on the big screen,1,6
40971,1964,"this makes for perfectly acceptable , occasionally very enjoyable children 's entertainment .",1,13
143346,7781,"Hubert with a mixture of deadpan cool , wry humor and just the measure of tenderness required to give this comic slugfest some heart",1,24
126245,6786,"Twenty years later , E.T. is still a cinematic touchstone .",1,11
118948,6357,brilliant director,1,2
138181,7477,paced and suspenseful Argentinian thriller,1,5
37193,1764,may as well be called `` Jar-Jar Binks : The Movie . '',0,13
150394,8194,"It does n't take a rocket scientist to figure out that this is a Mormon family movie , and a sappy , preachy one at that .",0,27
54287,2698,a great time,1,3
34561,1624,are in perfect balance .,1,5
149025,8108,as appalling as any ` comedy ',0,7
75201,3857,'ll wait in vain for a movie to happen,0,9
145829,7927,Really quite funny,1,3
80870,4169,I like my Christmas movies with more elves and snow and less pimps and ho 's .,0,17
26596,1219,made at least one damn fine horror movie,1,8
71223,3635,"was when Green threw medical equipment at a window ; not because it was particularly funny , but because I had a serious urge to grab the old lady at the end of my aisle 's walker and toss it at the screen in frustration .",0,46
51830,2557,The only thing `` swept away '' is the one hour and thirty-three minutes spent watching this waste of time .,0,21
13142,565,"is the best kind of documentary , one that makes a depleted yesterday feel very much like a brand-new tomorrow .",1,21
127356,6848,to burn out of your brain,0,6
97916,5127,Washington demands and receives excellent performances,1,6
150851,8224,"An eloquent , reflective and beautifully acted meditation on both the profoundly devastating events of one year ago and the slow , painful healing process that has followed in their wake .",1,32
65215,3300,ultimately comes off as a pale successor .,0,8
112638,5981,The entire movie is in need of a scented bath .,0,11
130710,7042,has the requisite faux-urban vibe and hotter-two-years-ago rap and R&B names and references,0,13
37349,1772,insanely funny,1,2
52596,2605,Adam Sandler 's Eight Crazy Nights grows on you -- like a rash .,0,14
112935,5998,"so sloppy , so uneven , so",0,7
15904,683,"The year 's greatest adventure , and Jackson 's limited but enthusiastic adaptation has made literature literal without killing its soul -- a feat any thinking person is bound to appreciate .",1,32
79140,4075,one man 's triumph,1,4
104439,5511,Very stupid and annoying,0,4
5778,229,has the sizzle of old news that has finally found the right vent -LRB- accurate,1,15
108842,5762,"if the video is n't back at Blockbuster before midnight , you 're going to face frightening late fees",0,19
59006,2977,Crossroads comes up shorter than Britney 's cutoffs .,0,9
124957,6716,manage to hit all of its marks,1,7
1804,67,"smart , provocative drama",1,4
45768,2225,just bad,0,2
93878,4898,This is the kind of movie that gets a quick release before real contenders arrive in September .,0,18
30470,1414,", I was entranced .",1,5
114763,6107,Ayres makes the right choices at every turn,1,8
82937,4283,"-LRB- Hayek -RRB- throws herself into this dream Hispanic role with a teeth-clenching gusto , she strikes a potent chemistry with Molina and she gradually makes us believe she is Kahlo",1,31
1759,66,is the script 's endless assault of embarrassingly ham-fisted sex jokes that reek of a script rewrite designed to garner the film a `` cooler '' PG-13 rating .,0,29
115616,6161,eats up the screen,1,4
53369,2648,it is welcome to see a Chinese film depict a homosexual relationship in a mature and frank fashion,1,18
73799,3775,suspect that you 'll be as bored watching Morvern Callar as the characters are in it,0,16
45146,2192,weak and ineffective,0,3
85045,4399,"touching , raucously amusing ,",1,5
138661,7513,The story 's pathetic,0,4
108275,5729,"A horrible , 99-minute",0,4
46271,2251,", this strangely schizo cartoon seems suited neither to kids or adults .",0,13
11803,509,"stopped thinking about how good it all was , and started doing nothing but reacting to it - feeling a part of its grand locations , thinking urgently as the protagonists struggled , feeling at the mercy of its inventiveness , gasping at its visual delights",1,46
102642,5406,visually stunning,1,2
7280,297,", this sad , occasionally horrifying but often inspiring film is among Wiseman 's warmest .",1,16
79560,4096,perfect in their roles,1,4
125981,6768,will touch you to the core in a film you will never forget -- that you should never forget .,1,20
30747,1431,... a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety of the 1920 's ... The film 's ending has a `` What was it all for ? '',0,38
77612,3992,"While somewhat less than it might have been , the film is a good one , and you 've got to hand it to director George Clooney for biting off such a big job the first time out",1,38
23696,1076,riveting and surprisingly romantic ride,1,5
36229,1712,"An elegant work , Food of Love",1,7
48086,2345,galled that you 've wasted nearly two hours of your own precious life with this silly little puddle of a movie,0,21
31128,1453,"Dull , a road-trip movie that 's surprisingly short of both adventure and song .",0,15
62524,3162,"is ultimately rather silly and overwrought , making the ambiguous ending seem goofy rather than provocative .",0,17
49010,2393,Tiresomely derivative and hammily acted .,0,6
72443,3702,", Steven Soderbergh 's space opera emerges as a numbingly dull experience .",0,13
100162,5255,one whose lessons are well worth revisiting as many times as possible,1,12
130108,7007,` masterpiece ' and ` triumph ' and,1,8
114374,6082,distinct and very welcome,1,4
34982,1646,"Most of the problems with the film do n't derive from the screenplay , but rather the mediocre performances by most of the actors involved",0,25
107152,5661,add up to a satisfying crime drama,1,7
47274,2304,created a breathtakingly assured and stylish work of spare dialogue and acute expressiveness,1,13
109347,5791,so warm and fuzzy,1,4
110715,5866,"` In this poor remake of such a well loved classic , Parker exposes the limitations of his skill and the basic flaws in his vision . '",0,28
35565,1675,"is so bad , that it 's almost worth seeing because it 's so bad .",0,16
150134,8178,"No cute factor here ... Not that I mind ugly ; the problem is he has no character , loveable or otherwise .",0,23
137238,7425,is a movie so insecure about its capacity to excite that it churns up not one but two flagrantly fake thunderstorms to underscore the action .,0,26
140341,7616,profound and thoughtfully delivered,1,4
79709,4104,for the stunning star turn by Djeinaba Diop Gai,1,9
35762,1687,wo n't be able to look away for a second,1,10
42301,2038,"This charming , thought-provoking New York fest",1,7
89442,4650,could easily mistake it for a sketchy work-in-progress that was inexplicably rushed to the megaplexes before its time .,0,19
131528,7087,most genuinely sweet,1,3
153269,8370,something cool,1,2
39088,1866,"The appeal of the vulgar , sexist , racist humour went over my head or -- considering just how low brow it is -- perhaps it snuck under my feet",0,30
13271,570,rich in the tiny revelations of real life,1,8
87325,4529,ascends to a kinetic life so teeming that even cranky adults may rediscover the quivering kid inside .,1,18
109325,5789,no unifying rhythm or,0,4
50381,2477,"you never want to see another car chase , explosion or gunfight again",0,13
123545,6634,a ` guy 's film ' in the worst sense of the expression .,0,14
135649,7328,'s a reason the studio did n't offer an advance screening .,0,12
82439,4256,just is n't worth telling,0,5
71071,3625,A half-assed film .,0,4
125183,6726,"appalling , shamelessly manipulative and contrived , and",0,8
77984,4014,wonderfully sprawling soap opera,1,4
119939,6415,"An Inuit masterpiece that will give you goosebumps as its uncanny tale of love , communal discord , and justice unfolds .",1,22
8318,345,certainly raises the film above anything Sandler 's been attached to before .,1,13
132670,7153,"the only possible complaint you could have about Spirited Away is that there is no rest period , no timeout",1,20
35547,1674,"almost entirely witless and inane ,",0,6
56297,2823,A word of advice to the makers of The Singles Ward : Celebrity cameos do not automatically equal laughs .,0,20
127971,6884,"I did go back and check out the last 10 minutes , but these were more repulsive than the first 30 or 40 minutes",0,24
39193,1869,decidedly unoriginal,0,2
5937,237,rip-roaring comedy action,1,3
84393,4366,"While it 's nothing we have n't seen before from Murphy , I Spy is still fun and enjoyable and so aggressively silly that it 's more than a worthwhile effort .",1,32
58820,2965,way to make J.K. Rowling 's marvelous series into a deadly bore,0,12
132475,7144,The stunt work is top-notch ; the dialogue and drama often food-spittingly funny,1,13
117990,6303,"Ms. Seigner and Mr. Serrault bring fresh , unforced naturalism to their characters .",1,14
20144,896,a rejected X-Files episode than a credible account of a puzzling real-life happening,0,13
72545,3707,has a true talent for drawing wrenching performances from his actors -LRB- improvised over many months -RRB- and for conveying the way tiny acts of kindness make ordinary life survivable .,1,31
112788,5989,"is that rare combination of bad writing , bad direction and bad acting -- the trifecta of badness .",0,19
119655,6400,about starting with a more original story instead of just slapping extreme humor and gross-out gags on top of the same old crap ?,0,24
48809,2383,jaw-dropping action sequences,1,3
136169,7359,ultimate IMAX trip,1,3
64022,3238,being a really bad imitation of the really bad Blair Witch Project,0,12
111029,5883,arrest development in a dead-end existence,0,6
50938,2508,"No big whoop , nothing new to see , zero thrills , too many flashbacks and a choppy ending make for a bad film .",0,25
153577,8386,wishing for a watch that makes time go faster rather than the other way,0,14
51959,2563,the insinuation of mediocre acting,0,5
35774,1688,"`` Bad '' is the operative word for `` Bad Company ,",0,12
144366,7838,"smart , funny and just honest enough to provide the pleasures of a slightly naughty , just-above-average off - Broadway play",1,21
154430,8441,", Warm Water may well be the year 's best and most unpredictable comedy .",1,15
5242,208,Well-done supernatural thriller with keen insights into parapsychological phenomena and the soulful nuances,1,13
119426,6386,"just about more stately than any contemporary movie this year ... a true study , a film with a questioning heart",1,21
16769,724,genuine insight,1,2
41616,2003,His best film,1,3
111954,5942,essentially ruined -- or,0,4
91890,4782,"Rob Schneider 's infantile cross-dressing routines fill The Hot Chick , the latest gimmick from this unimaginative comedian .",0,19
36587,1731,had more fun watching Spy than I had with most of the big summer movies .,1,16
135972,7344,Beautifully crafted and cooly unsettling,1,5
152150,8301,authentic account of a historical event that 's far too tragic to merit such superficial treatment,0,16
50831,2500,"richly detailed , deftly executed and",1,6
104474,5513,can easily worm its way into your heart . ',1,10
71560,3651,"more revealing , more emotional and more surprising",1,8
18986,833,been held hostage by generic scripts that seek to remake Sleepless in Seattle again and again,0,16
114439,6086,hearts of gold,1,3
50258,2471,'s a great American adventure and a wonderful film to bring to IMAX .,1,14
57236,2883,An undeniably moving film,1,4
97387,5093,that breathes extraordinary life into the private existence of the Inuit people,1,12
99807,5237,"her own screenplay , jumps to the head of the class of women 's films that manage to avoid the ghetto of sentimental chick-flicks by treating female follies with a satirical style",1,32
97868,5125,Many a parent and their teen -LRB- or preteen -RRB- kid could bond while watching A Walk To Remember .,1,20
97319,5089,"The cast , collectively a successful example of the lovable-loser protagonist ,",1,12
136217,7364,", and as easy to be bored by as your ABC 's",0,12
127685,6867,'s too loud to shout insults at the screen,0,9
122161,6547,is the most disappointing Woody Allen movie ever,0,8
154784,8467,simply runs out of ideas,0,5
41498,1996,hate yourself,0,2
48376,2362,"plotless , shapeless",0,3
67056,3404,"has crafted an engaging fantasy of flavours and emotions , one part romance novel , one part recipe book .",1,20
145262,7893,a terrific role,1,3
34969,1645,a dreary tract of virtually plotless meanderings,0,7
115609,6161,makes an amazing breakthrough in her first starring role,1,9
55854,2793,"a film that 's destined to win a wide summer audience through word-of-mouth reviews and , not far down the line , to find a place among the studio 's animated classics",1,32
89278,4640,"dreary , humorless soap opera",0,5
151749,8280,a lot of problems,0,4
99908,5241,replaced by the forced funniness found in the dullest kiddie flicks,0,11
49915,2450,"tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end",1,17
111080,5887,instead comes closer to the failure of the third Revenge of the Nerds sequel .,0,15
954,35,the runaway success,1,3
147773,8040,has neither the charisma nor the natural affability that has made Tucker a star,0,14
87566,4545,These people are really going to love The Piano Teacher .,1,11
35103,1650,done a fine job of updating White 's dry wit to a new age,1,14
92843,4836,a vivid imagination and an impressive style,1,7
94110,4910,"spiritless , silly and monotonous",0,5
41327,1983,86 minutes too long,0,4
41733,2009,", and peopled mainly by characters so unsympathetic that you 're left with a sour taste in your mouth",0,19
85697,4432,to Huston 's revelatory performance,1,5
140358,7617,"with energy , intelligence and verve , enhanced by a surplus of vintage archive footage",1,15
123373,6624,"is worse : The part where nothing 's happening , or the part where something 's happening",0,17
60635,3062,great piece to watch with kids and use to introduce video as art,1,13
125065,6721,eschews the previous film 's historical panorama and roiling pathos for bug-eyed mugging and gay-niche condescension,0,16
20634,921,The lousy John Q,0,4
70350,3586,"a revealing look at the collaborative process and a timely , tongue-in-cheek profile of the corporate circus that is the recording industry in the current climate of mergers and downsizing",1,30
45734,2223,constant smiles and frequent laughter,1,5
56205,2816,Adam Sandler assault and possibly the worst film,0,8
113283,6018,the most exciting action films,1,5
94608,4939,"is no psychology here , and no real narrative logic -- just a series of carefully choreographed atrocities , which become strangely impersonal and abstract .",0,26
19047,835,"messy , murky , unsatisfying",0,5
3848,147,"When cowering and begging at the feet a scruffy Giannini , Madonna gives her best performance since Abel Ferrara had her beaten to a pulp in his Dangerous Game .",1,30
106104,5603,"of romance , dancing , singing , and unforgettable characters",1,10
138426,7496,"This is pure , exciting moviemaking .",1,7
149080,8112,"has created a provocative , absorbing drama that reveals the curse of a self-hatred instilled by rigid social mores",1,19
135941,7343,"worry about being subjected to farts , urine , feces , semen , or any of the other foul substances",0,20
142530,7737,ingenious and often,1,3
63850,3231,-LRB- and lovely -RRB-,1,4
135612,7326,"it 's one of the most beautiful , evocative works I 've seen .",1,14
104277,5501,"good action , good acting ,",1,6
64247,3252,"'s a smart , solid , kinetically-charged spy flick worthy of a couple hours of summertime and a bucket of popcorn",1,21
49235,2408,"Cruel and inhuman cinematic punishment ... simultaneously degrades its characters , its stars and its audience .",0,17
95096,4960,No amount of nostalgia for Carvey 's glory days can disguise the fact that the new film is a lame kiddie flick and that Carvey 's considerable talents are wasted in it .,0,33
73968,3782,Mandy Moore leaves a positive impression,1,6
136250,7366,", Martin Scorcese 's Gangs of New York still emerges as his most vital work since GoodFellas .",1,18
67060,3404,an engaging fantasy,1,3
80494,4145,that 's exactly what these two people need to find each other,1,12
46677,2272,a terrific job,1,3
37351,1772,"in part to interesting cinematic devices -LRB- cool visual backmasking -RRB- , a solid cast , and some wickedly sick and twisted humor",1,23
65597,3324,"banal , virulently unpleasant excuse",0,5
75017,3847,adorns his family-film plot with an elegance and maturity that even most contemporary adult movies are lacking,1,17
73905,3779,", one would be hard-pressed to find a movie with a bigger , fatter heart than Barbershop .",1,18
27759,1275,"are cheesy backdrops , ridiculous action sequences , and many tired jokes about men in heels",0,16
73745,3771,liked this film a lot ...,1,6
155050,8486,"Girlfriends are bad , wives are worse and babies are the kiss of death in this bitter Italian comedy",0,19
18992,833,generic scripts that seek to remake Sleepless in Seattle again and again,0,12
130031,7002,who learns that believing in something does matter,1,8
17204,746,film a must,1,3
75865,3891,I could not stand them,0,5
95509,4987,"is that , even in all its director 's cut glory , he 's made a film that 's barely shocking , barely interesting and most of all , barely anything",0,31
125641,6750,make a gorgeous pair,1,4
142983,7761,"dark humor , gorgeous exterior photography ,",1,7
35379,1663,like getting all excited about a chocolate eclair and then biting into it and finding the filling missing,0,18
73415,3751,"opens today in the New York metropolitan area , so distasteful",0,11
150336,8188,"Kissing Jessica Steinis quirky , charming and often hilarious .",1,10
59041,2979,Ice Age does n't have some fairly pretty pictures,0,9
12120,519,always entertaining,1,2
99945,5244,... really horrible drek .,0,5
102657,5407,"Signs is a good film ,",1,6
35976,1698,should not be missed .,1,5
46492,2259,'s unfocused and tediously exasperating,0,5
37350,1772,"thanks in part to interesting cinematic devices -LRB- cool visual backmasking -RRB- , a solid cast , and some wickedly sick and twisted humor",1,24
53045,2630,riveted to our seats,1,4
67413,3422,Derailed by bad writing and possibly also by some of that extensive post-production reworking to aim the film at young males in the throes of their first full flush of testosterone .,0,32
39833,1903,have made it an exhilarating,1,5
48713,2379,The Country Bears wastes an exceptionally good idea .,0,9
131993,7115,but one relentlessly depressing situation after another for its entire running time,0,12
65857,3340,"is a celebration of feminine energy , a tribute to the power of women to heal .",1,17
33653,1580,A soul-stirring documentary about the Israeli\/Palestinian conflict as revealed through the eyes of some children who remain curious about each other against all odds .,1,25
17061,739,offensive and nothing at all like real life,0,8
15719,675,valiant effort to understand everyone 's point of view,1,9
8715,363,", sloppy",0,2
27743,1274,"A college story that works even without vulgarity , sex scenes , and cussing",1,14
138040,7467,made with careful attention to detail,1,6
35458,1668,you 'll leave the theater wondering why these people mattered,0,10
127864,6877,is breathtaking,1,2
120803,6463,a failure as straight drama,0,5
54094,2687,and poorly-constructed comedy,0,3
108283,5730,"A laughable -- or rather , unlaughable -- excuse for a film",0,12
66377,3366,never gets off the ground .,0,6
95556,4989,"beautifully read and , finally , deeply humanizing",1,8
16515,710,"require the patience of Job to get through this interminable , shapeless documentary about the swinging subculture",0,17
150175,8180,'ll love it and,1,4
113187,6012,rendered with such clarity that it 's as if it all happened only yesterday,1,14
152299,8310,", relaxed in its perfect quiet pace and proud in its message .",1,13
87051,4513,there 's much to recommend the film .,1,8
124433,6685,one of the rarest kinds of films : a family-oriented non-Disney film that is actually funny without hitting below the belt,1,21
124135,6665,... fuses the events of her life with the imagery in her paintings so vividly that the artist 's work may take on a striking new significance for anyone who sees the film .,1,34
130702,7041,Rife with nutty cliches and far too much dialogue,0,9
20363,910,This is one of the outstanding thrillers of recent years .,1,11
74427,3814,"refusal to recognise any of the signposts , as if discovering a way through to the bitter end without a map",0,21
121325,6497,done that ... a thousand times already,0,7
42759,2064,"Tunney , brimming with coltish , neurotic energy , holds the screen like a true star .",1,17
149940,8167,"'s hard to imagine anyone managing to steal a movie not only from charismatic rising star Jake Gyllenhaal but also from accomplished Oscar winners Susan Sarandon , Dustin Hoffman and Holly Hunter , yet newcomer Ellen Pompeo pulls off the feat with aplomb .",1,44
35419,1667,But what 's nice is that there 's a casual intelligence that permeates the script .,1,16
31184,1456,a terrific performance,1,3
93516,4876,"After sitting through this sloppy , made-for-movie comedy special",0,9
39288,1875,Boring and,0,2
93862,4896,that grand a failure,0,4
24340,1106,been remarkable,1,2
1340,50,"grace to call for prevention rather than to place blame , making it one of the best war movies ever made",1,21
94059,4908,"Mr. Deeds is not really a film as much as it is a loose collection of not-so-funny gags , scattered moments of lazy humor .",0,25
84655,4380,"enlightening , insightful and entertaining",1,5
104275,5501,"good action , good acting , good dialogue ,",1,9
105135,5553,"with an intelligent , life-affirming script",1,6
46161,2246,with a stuttering script,0,4
71705,3659,"Apart from anything else , this is one of the best-sustained ideas I have ever seen on the screen .",1,20
118036,6305,sublimely beautiful,1,2
65146,3296,"A bracing , unblinking work that serves as a painful elegy and sobering cautionary tale",1,15
133903,7225,redundancy and unsuccessful crudeness,0,4
41556,2001,"It 's just too bad the screenwriters eventually shoot themselves in the feet with cop flick cliches like an oily arms dealer , squad car pile-ups and the requisite screaming captain .",0,32
35481,1670,undeniably intriguing film,1,3
144270,7832,Darkly funny and frequently insightful .,1,6
39691,1895,"Cold , Sterile And Lacking Any Color Or Warmth .",0,10
51627,2545,very well-meaning,1,2
22310,1004,"None of this is very original , and",0,8
4329,164,makes this rather convoluted journey worth taking,1,7
37955,1805,"as rude and profane as ever ,",0,7
50218,2469,"Peter Jackson and company once again dazzle and delight us , fulfilling practically every expectation either a longtime Tolkien fan or a movie-going neophyte could want .",1,27
97829,5122,It reduces the complexities to bromides and slogans and it gets so preachy-keen and so tub-thumpingly loud it makes you feel like a chump just for sitting through it,0,29
46000,2237,goes to absurd lengths to duck the very issues it raises .,0,12
64972,3288,directs one of the best ensemble casts of the year,1,10
89479,4652,are just too many characters saying too many clever things and getting into too many pointless situations,0,17
115315,6142,An immensely entertaining look at some of the unsung heroes of 20th century pop music .,1,16
14293,616,an insultingly inept and artificial examination,0,6
77864,4004,Delight your senses and,1,4
42873,2071,good humor,1,2
53967,2680,silly -- and gross --,0,5
120202,6428,who anchors the film with his effortless performance and that trademark grin of his -- so perfect for a ballplayer,1,20
35908,1694,to attempt to pass this stinker off as a scary movie,0,11
30715,1429,"I liked the original short story but this movie , even at an hour and twenty-some minutes , it 's too long and it goes nowhere",0,26
140900,7642,seems to go out of his way to turn the legendary wit 's classic mistaken identity farce into brutally labored and unfunny hokum .,0,24
89071,4630,'s just plain boring,0,4
151333,8250,they are pitted against shimmering cinematography that lends the setting the ethereal beauty of an Asian landscape painting .,1,19
50482,2483,to convince the audience that these brats will ever be anything more than losers,0,14
111720,5930,"that make the most of the large-screen format , before swooping down on a string of exotic locales , scooping the whole world up in a joyous communal festival of rhythm",1,31
99439,5214,There is nothing funny in this every-joke-has - been-told-a - thousand-times - before movie .,0,15
131621,7092,", I have given this movie a rating of zero .",0,11
52451,2596,'s anchored by splendid performances from an honored screen veteran and a sparkling newcomer who instantly transform themselves into a believable mother\/daughter pair .,1,24
118442,6328,"is , in fact , so interesting",1,7
154431,8441,Warm Water may well be the year 's best and most unpredictable comedy .,1,14
58702,2960,"Wendigo , Larry Fessenden 's spooky new thriller , is a refreshingly smart and newfangled variation on several themes derived from far less sophisticated and knowing horror films .",1,29
18127,791,is a trove of delights .,1,6
38698,1844,"it completely contradicts everything Kieslowski 's work aspired to , including the condition of art",0,15
67330,3416,scores a direct hit .,1,5
120432,6439,a stunning new young talent in one of Chabrol 's most intense psychological mysteries,1,14
101003,5305,with impressive results,1,3
140272,7612,like a masterpiece,1,3
33468,1569,with a lower I.Q. than when I had entered,0,9
27517,1264,is as padded as Allen 's jelly belly,0,8
151322,8250,"As gory as the scenes of torture and self-mutilation may be , they are pitted against shimmering cinematography that lends the setting the ethereal beauty of an Asian landscape painting .",1,31
61762,3122,"... with the gifted Pearce on hand to keep things on semi-stable ground dramatically , this retooled Machine is ultimately effective enough at achieving the modest , crowd-pleasing goals it sets for itself .",1,34
20395,911,a giant step backward,0,4
53156,2637,"It 's a beautiful film , full of elaborate and twisted characters - and it 's also pretty funny .",1,20
60465,3053,drag it down to mediocrity,0,5
110966,5879,involving the various Silbersteins that it feels more like the pilot episode of a TV series than a feature film,0,20
6520,259,"can honestly describe as looking , sounding and simply feeling like no other film in recent history",1,17
39371,1880,fails to overcome the film 's manipulative sentimentality and annoying stereotypes .,0,12
106048,5598,where you expect and often surprises you with unexpected comedy,1,10
24435,1111,"a fairly impressive debut from the director , Charles Stone III",1,11
124035,6659,The cast is top-notch,1,4
41331,1984,irredeemably awful,0,2
140202,7608,go down as one of the all-time great apocalypse movies,1,10
31299,1462,Even the hastily and amateurishly drawn animation can not engage .,0,11
64373,3259,"in a low-key , organic way that encourages you to accept it as life and go with its flow",1,19
129082,6942,lulls you into a gentle waking coma .,0,8
103557,5461,as bad at it is cruel,0,6
53028,2629,an epiphany,1,2
76550,3936,"preposterous , prurient",0,3
124454,6686,Horrible .,0,2
1654,61,makes your teeth hurt,0,4
76410,3926,"A vibrant whirlwind of love , family and all that goes with it",1,13
124702,6701,is dreary and sluggish,0,4
7298,298,There is simply no doubt that this film asks the right questions at the right time in the history of our country .,1,23
150331,8188,"As a girl-meets-girl romantic comedy , Kissing Jessica Steinis quirky , charming and often hilarious .",1,16
141876,7696,"an extraordinary film ,",1,4
72759,3716,all ages -- a movie that will make you laugh,1,10
100232,5259,been more geeked when I heard that Apollo 13 was going to be released in IMAX format,1,17
120091,6423,"forcefully told , with superb performances throughout",1,7
891,33,the first computer-generated feature cartoon to feel like other movies,1,10
97795,5120,of a movie saddled with an amateurish screenplay,0,8
111927,5941,"a fast , frenetic , funny , even punny 6 --",1,11
149359,8127,is so insanely dysfunctional that the rampantly designed Equilibrium becomes a concept doofus,0,13
1472,53,is just an overexposed waste of film,0,7
139427,7561,The Accidental Spy is a solid action pic that returns the martial arts master to top form,1,17
6838,274,small and easily overshadowed by its predictability,0,7
41250,1978,every bad action-movie line in history,0,6
39786,1902,"A rip-off twice removed , modeled after -LRB- Seagal 's -RRB- earlier copycat Under Siege , sometimes referred to as Die Hard on a boat .",0,26
72366,3699,makes me say the obvious : Abandon all hope of a good movie ye who enter here .,0,18
55374,2763,"truly , truly bad",0,4
34509,1621,a mostly boring affair with a confusing sudden finale that 's likely to irk viewers .,0,16
149942,8167,"hard to imagine anyone managing to steal a movie not only from charismatic rising star Jake Gyllenhaal but also from accomplished Oscar winners Susan Sarandon , Dustin Hoffman and Holly Hunter , yet newcomer Ellen Pompeo pulls off the feat with aplomb",1,42
88785,4612,"'s a tribute to the actress , and to her inventive director , that the journey is such a mesmerizing one",1,21
121642,6519,kills every sense of believability,0,5
154489,8446,"by the time it 's done with us , Mira Nair 's new movie has its audience giddy with the delight of discovery , of having been immersed in a foreign culture only to find that human nature is pretty much the same all over .",1,46
12374,530,... a powerful sequel and one of the best films of the year .,1,14
139193,7545,is disappointingly simplistic -- the film 's biggest problem --,0,10
112152,5954,make it a great movie,1,5
145110,7883,exceptional film,1,2
94008,4905,"a brilliant , honest performance by Nicholson",1,7
144853,7864,a host of splendid performances,1,5
109700,5813,"that usually goes straight to video -- with a lousy script , inept direction , pathetic acting , poorly dubbed dialogue and murky cinematography",0,24
89191,4635,are rich veins of funny stuff in this movie,1,9
26836,1231,a good movie,1,3
140489,7624,one of those reputedly `` unfilmable '' novels that has bucked the odds to emerge as an exquisite motion picture in its own right,1,24
136406,7375,"fun , and host to some truly excellent sequences",1,9
51765,2553,a remarkably accessible and haunting film,1,6
106766,5639,Brilliantly written and,1,3
111681,5927,philosophical emptiness and maddeningly sedate pacing,0,6
86734,4493,"is n't blind to the silliness , but also captures moments of spontaneous creativity and authentic co-operative interaction",1,18
109014,5771,racist Japanese jokes,0,3
6798,273,become apparent that the franchise 's best years are long past,0,11
62857,3180,brings out the allegory with remarkable skill,1,7
35576,1675,because it 's so bad,0,5
12663,544,masterfully controlled,1,2
9219,385,is uniformly superb,1,3
147525,8028,"'s also uninspired , lacking the real talent and wit to elevate it beyond its formula to the level of classic romantic comedy to which it aspires .",0,28
133560,7205,Mike Myers shows up and ruins everything,0,7
140195,7607,third-rate horror sequels,0,3
58090,2927,Yu clearly hopes to camouflage how bad his movie is .,0,11
35318,1660,vignettes which only prove that ` zany ' does n't necessarily mean ` funny,0,14
83257,4299,is one reason it 's so lackluster .,0,8
119805,6408,"has warmth , wit and interesting characters compassionately portrayed",1,9
122501,6570,"are just actory concoctions , defined by childlike dimness and a handful of quirks",0,14
25637,1171,"retread , hobbled by half-baked setups and sluggish pacing",0,9
7682,310,for sex in the movies look like cheap hysterics,0,9
